Freq.	V(n002)	V(n004)/V(n002)
2.70622414281033e+004	(-1.55149284878083e+000dB,-1.31131467817496e+002°)	(-8.02257861998927e+000dB,-1.06875512409461e+002°)
2.71246263375167e+004	(-1.46477559139619e+000dB,-1.31627178683826e+002°)	(-7.96828903852894e+000dB,-1.06982065625734e+002°)
2.71871550589987e+004	(-1.37787674996964e+000dB,-1.32132723428271e+002°)	(-7.91373051954223e+000dB,-1.07089866634220e+002°)
2.72498279240705e+004	(-1.29081904377825e+000dB,-1.32648320365511e+002°)	(-7.85890032904651e+000dB,-1.07198937375631e+002°)
2.73126452650173e+004	(-1.20362677433772e+000dB,-1.33174190224331e+002°)	(-7.80379570168973e+000dB,-1.07309300291974e+002°)
2.73756074148903e+004	(-1.11632590201627e+000dB,-1.33710555855647e+002°)	(-7.74841384055779e+000dB,-1.07420978340363e+002°)
2.74387147075088e+004	(-1.02894412436746e+000dB,-1.34257641902026e+002°)	(-7.69275191699620e+000dB,-1.07533995007282e+002°)
2.75019674774611e+004	(-9.41510955945972e-001dB,-1.34815674425735e+002°)	(-7.63680707044710e+000dB,-1.07648374323290e+002°)
2.75653660601073e+004	(-8.54057809322668e-001dB,-1.35384880492241e+002°)	(-7.58057640830311e+000dB,-1.07764140878197e+002°)
2.76289107915803e+004	(-7.66618076963002e-001dB,-1.35965487706048e+002°)	(-7.52405700577924e+000dB,-1.07881319836728e+002°)
2.76926020087880e+004	(-6.79227213574917e-001dB,-1.36557723695632e+002°)	(-7.46724590580492e+000dB,-1.07999936954679e+002°)
2.77564400494148e+004	(-5.91922818469386e-001dB,-1.37161815544264e+002°)	(-7.41014011893726e+000dB,-1.08120018595601e+002°)
2.78204252519236e+004	(-5.04744717408176e-001dB,-1.37777989163476e+002°)	(-7.35273662329782e+000dB,-1.08241591748012e+002°)
2.78845579555577e+004	(-4.17735043339218e-001dB,-1.38406468605956e+002°)	(-7.29503236453439e+000dB,-1.08364684043169e+002°)
2.79488385003423e+004	(-3.30938315341160e-001dB,-1.39047475314794e+002°)	(-7.23702425581020e+000dB,-1.08489323773409e+002°)
2.80132672270863e+004	(-2.44401515013468e-001dB,-1.39701227306069e+002°)	(-7.17870917782242e+000dB,-1.08615539911093e+002°)
2.80778444773846e+004	(-1.58174159460282e-001dB,-1.40367938282035e+002°)	(-7.12008397885248e+000dB,-1.08743362128152e+002°)
2.81425705936192e+004	(-7.23083699219402e-002dB,-1.41047816672406e+002°)	(-7.06114547485056e+000dB,-1.08872820816281e+002°)
2.82074459189616e+004	(1.31410649872154e-002dB,-1.41741064601591e+002°)	(-7.00189044955694e+000dB,-1.09003947107785e+002°)
2.82724707973743e+004	(9.81166325758817e-002dB,-1.42447876780196e+002°)	(-6.94231565466310e+000dB,-1.09136772897106e+002°)
2.83376455736127e+004	(1.82558047147588e-001dB,-1.43168439319632e+002°)	(-6.88241781001534e+000dB,-1.09271330863057e+002°)
2.84029705932270e+004	(2.66402210186500e-001dB,-1.43902928469344e+002°)	(-6.82219360386443e+000dB,-1.09407654491784e+002°)
2.84684462025640e+004	(3.49583181091851e-001dB,-1.44651509276925e+002°)	(-6.76163969316445e+000dB,-1.09545778100481e+002°)
2.85340727487687e+004	(4.32032159987124e-001dB,-1.45414334172286e+002°)	(-6.70075270392460e+000dB,-1.09685736861889e+002°)
2.85998505797868e+004	(5.13677484212750e-001dB,-1.46191541478085e+002°)	(-6.63952923161776e+000dB,-1.09827566829597e+002°)
2.86657800443655e+004	(5.94444640182705e-001dB,-1.46983253849763e+002°)	(-6.57796584165004e+000dB,-1.09971304964184e+002°)
2.87318614920565e+004	(6.74256292343571e-001dB,-1.47789576649868e+002°)	(-6.51605906989567e+000dB,-1.10116989160216e+002°)
2.87980952732169e+004	(7.53032331013144e-001dB,-1.48610596262744e+002°)	(-6.45380542330185e+000dB,-1.10264658274148e+002°)
2.88644817390117e+004	(8.30689940892210e-001dB,-1.49446378357276e+002°)	(-6.39120138056878e+000dB,-1.10414352153137e+002°)
2.89310212414153e+004	(9.07143692033060e-001dB,-1.50296966107055e+002°)	(-6.32824339290991e+000dB,-1.10566111664817e+002°)
2.89977141332136e+004	(9.82305655005532e-001dB,-1.51162378379107e+002°)	(-6.26492788489841e+000dB,-1.10719978728061e+002°)
2.90645607680055e+004	(1.05608554192360e+000dB,-1.52042607904283e+002°)	(-6.20125125540568e+000dB,-1.10875996344757e+002°)
2.91315615002053e+004	(1.12839087487619e+000dB,-1.52937619444282e+002°)	(-6.13720987863846e+000dB,-1.11034208632643e+002°)
2.91987166850443e+004	(1.19912718314114e+000dB,-1.53847347972302e+002°)	(-6.07280010528145e+000dB,-1.11194660859228e+002°)
2.92660266785724e+004	(1.26819823034885e+000dB,-1.54771696886282e+002°)	(-6.00801826375268e+000dB,-1.11357399476840e+002°)
2.93334918376607e+004	(1.33550627249594e+000dB,-1.55710536275559e+002°)	(-5.94286066157958e+000dB,-1.11522472158834e+002°)
2.94011125200026e+004	(1.40095234739104e+000dB,-1.56663701263584e+002°)	(-5.87732358690388e+000dB,-1.11689927836994e+002°)
2.94688890841164e+004	(1.46443659573962e+000dB,-1.57630990450932e+002°)	(-5.81140331012454e+000dB,-1.11859816740177e+002°)
2.95368218893465e+004	(1.52585861364719e+000dB,-1.58612164484176e+002°)	(-5.74509608568775e+000dB,-1.12032190434231e+002°)
2.96049112958659e+004	(1.58511783583973e+000dB,-1.59606944777285e+002°)	(-5.67839815403441e+000dB,-1.12207101863229e+002°)
2.96731576646780e+004	(1.64211394837295e+000dB,-1.60615012412785e+002°)	(-5.61130574371569e+000dB,-1.12384605392057e+002°)
2.97415613576181e+004	(1.69674732903486e+000dB,-1.61636007250175e+002°)	(-5.54381507368811e+000dB,-1.12564756850403e+002°)
2.98101227373559e+004	(1.74891951304687e+000dB,-1.62669527268711e+002°)	(-5.47592235580030e+000dB,-1.12747613578177e+002°)
2.98788421673969e+004	(1.79853368105067e+000dB,-1.63715128170742e+002°)	(-5.40762379748448e+000dB,-1.12933234472424e+002°)
2.99477200120848e+004	(1.84549516574338e+000dB,-1.64772323270230e+002°)	(-5.33891560466647e+000dB,-1.13121680035745e+002°)
3.00167566366029e+004	(1.88971197290991e+000dB,-1.65840583688813e+002°)	(-5.26979398490879e+000dB,-1.13313012426299e+002°)
3.00859524069766e+004	(1.93109531201461e+000dB,-1.66919338878866e+002°)	(-5.20025515080287e+000dB,-1.13507295509403e+002°)
3.01553076900751e+004	(1.96956013097517e+000dB,-1.68007977489327e+002°)	(-5.13029532362662e+000dB,-1.13704594910784e+002°)
3.02248228536130e+004	(2.00502564926823e+000dB,-1.69105848585846e+002°)	(-5.05991073728549e+000dB,-1.13904978071535e+002°)
3.02944982661529e+004	(2.03741588313030e+000dB,-1.70212263231830e+002°)	(-4.98909764255579e+000dB,-1.14108514304788e+002°)
3.03643342971069e+004	(2.06666015633382e+000dB,-1.71326496431608e+002°)	(-4.91785231165040e+000dB,-1.14315274854184e+002°)
3.04343313167387e+004	(2.09269358985890e+000dB,-1.72447789431038e+002°)	(-4.84617104312826e+000dB,-1.14525332954140e+002°)
3.05044896961655e+004	(2.11545756375571e+000dB,-1.73575352364784e+002°)	(-4.77405016717063e+000dB,-1.14738763891986e+002°)
3.05748098073600e+004	(2.13490014461315e+000dB,-1.74708367233200e+002°)	(-4.70148605124817e+000dB,-1.14955645071986e+002°)
3.06452920231524e+004	(2.15097647232337e+000dB,-1.75845991185543e+002°)	(-4.62847510620472e+000dB,-1.15176056081290e+002°)
3.07159367172325e+004	(2.16364910025738e+000dB,-1.76987360080188e+002°)	(-4.55501379278537e+000dB,-1.15400078757843e+002°)
3.07867442641515e+004	(2.17288828354291e+000dB,-1.78131592286944e+002°)	(-4.48109862863771e+000dB,-1.15627797260281e+002°)
3.08577150393237e+004	(2.17867221084921e+000dB,-1.79277792691452e+002°)	(-4.40672619581757e+000dB,-1.15859298139847e+002°)
3.09288494190294e+004	(2.18098717592200e+000dB,1.79574943142577e+002°)	(-4.33189314883202e+000dB,-1.16094670414338e+002°)
3.10001477804157e+004	(2.17982768605238e+000dB,1.78427524701030e+002°)	(-4.25659622325489e+000dB,-1.16334005644103e+002°)
3.10716105014997e+004	(2.17519650568392e+000dB,1.77280862187055e+002°)	(-4.18083224495151e+000dB,-1.16577398010111e+002°)
3.11432379611694e+004	(2.16710463443217e+000dB,1.76135862180189e+002°)	(-4.10459813995283e+000dB,-1.16824944394071e+002°)
3.12150305391866e+004	(2.15557121988253e+000dB,1.74993423338571e+002°)	(-4.02789094502023e+000dB,-1.17076744460634e+002°)
3.12869886161883e+004	(2.14062340661317e+000dB,1.73854432194933e+002°)	(-3.95070781894575e+000dB,-1.17332900741627e+002°)
3.13591125736891e+004	(2.12229612392914e+000dB,1.72719759094982e+002°)	(-3.87304605463479e+000dB,-1.17593518722324e+002°)
3.14314027940832e+004	(2.10063181576443e+000dB,1.71590254323694e+002°)	(-3.79490309202109e+000dB,-1.17858706929713e+002°)
3.15038596606459e+004	(2.07568011708291e+000dB,1.70466744461018e+002°)	(-3.71627653186707e+000dB,-1.18128577022703e+002°)
3.15764835575364e+004	(2.04749748186599e+000dB,1.69350029003647e+002°)	(-3.63716415050518e+000dB,-1.18403243884220e+002°)
3.16492748697994e+004	(2.01614676839758e+000dB,1.68240877284091e+002°)	(-3.55756391557962e+000dB,-1.18682825715116e+002°)
3.17222339833672e+004	(1.98169678803324e+000dB,1.67140025712348e+002°)	(-3.47747400285086e+000dB,-1.18967444129785e+002°)
3.17953612850617e+004	(1.94422182396415e+000dB,1.66048175359305e+002°)	(-3.39689281412879e+000dB,-1.19257224253381e+002°)
3.18686571625966e+004	(1.90380112665743e+000dB,1.64965989894716e+002°)	(-3.31581899640454e+000dB,-1.19552294820489e+002°)
3.19421220045793e+004	(1.86051839267682e+000dB,1.63894093886420e+002°)	(-3.23425146225375e+000dB,-1.19852788275094e+002°)
3.20157562005132e+004	(1.81446123347019e+000dB,1.62833071461484e+002°)	(-3.15218941158887e+000dB,-1.20158840871645e+002°)
3.20895601407994e+004	(1.76572064046654e+000dB,1.61783465324410e+002°)	(-3.06963235484153e+000dB,-1.20470592777001e+002°)
3.21635342167390e+004	(1.71439045247110e+000dB,1.60745776122438e+002°)	(-2.98658013766023e+000dB,-1.20788188172980e+002°)
3.22376788205352e+004	(1.66056683090026e+000dB,1.59720462143487e+002°)	(-2.90303296721242e+000dB,-1.21111775359232e+002°)
3.23119943452954e+004	(1.60434774787793e+000dB,1.58707939328434e+002°)	(-2.81899144018483e+000dB,-1.21441506856077e+002°)
3.23864811850331e+004	(1.54583249164297e+000dB,1.57708581576237e+002°)	(-2.73445657257930e+000dB,-1.21777539506924e+002°)
3.24611397346700e+004	(1.48512119310923e+000dB,1.56722721317971e+002°)	(-2.64942983140602e+000dB,-1.22120034579826e+002°)
3.25359703900384e+004	(1.42231437679762e+000dB,1.55750650334009e+002°)	(-2.56391316838015e+000dB,-1.22469157867665e+002°)
3.26109735478829e+004	(1.35751253873741e+000dB,1.54792620787486e+002°)	(-2.47790905573137e+000dB,-1.22825079786401e+002°)
3.26861496058629e+004	(1.29081575332734e+000dB,1.53848846446614e+002°)	(-2.39142052424005e+000dB,-1.23187975470747e+002°)
3.27614989625542e+004	(1.22232331056841e+000dB,1.52919504068482e+002°)	(-2.30445120361727e+000dB,-1.23558024866556e+002°)
3.28370220174518e+004	(1.15213338453824e+000dB,1.52004734917421e+002°)	(-2.21700536534880e+000dB,-1.23935412819115e+002°)
3.29127191709712e+004	(1.08034273348121e+000dB,1.51104646391996e+002°)	(-2.12908796812618e+000dB,-1.24320329156452e+002°)
3.29885908244514e+004	(1.00704643144265e+000dB,1.50219313735888e+002°)	(-2.04070470599026e+000dB,-1.24712968766663e+002°)
3.30646373801562e+004	(9.32337630982981e-001dB,1.49348781809506e+002°)	(-1.95186205931393e+000dB,-1.25113531668152e+002°)
3.31408592412768e+004	(8.56307356170299e-001dB,1.48493066900855e+002°)	(-1.86256734875163e+000dB,-1.25522223071558e+002°)
3.32172568119341e+004	(7.79044324767261e-001dB,1.47652158556105e+002°)	(-1.77282879228303e+000dB,-1.25939253432010e+002°)
3.32938304971804e+004	(7.00634798297738e-001dB,1.46826021412192e+002°)	(-1.68265556547663e+000dB,-1.26364838490215e+002°)
3.33705807030016e+004	(6.21162458499035e-001dB,1.46014597015819e+002°)	(-1.59205786509633e+000dB,-1.26799199300733e+002°)
3.34475078363198e+004	(5.40708308531174e-001dB,1.45217805615154e+002°)	(-1.50104697616946e+000dB,-1.27242562245615e+002°)
3.35246123049949e+004	(4.59350597224360e-001dB,1.44435547912435e+002°)	(-1.40963534262828e+000dB,-1.27695159031436e+002°)
3.36018945178272e+004	(3.77164764591242e-001dB,1.43667706767544e+002°)	(-1.31783664162872e+000dB,-1.28157226667531e+002°)
3.36793548845593e+004	(2.94223406810772e-001dB,1.42914148844333e+002°)	(-1.22566586163783e+000dB,-1.28629007423068e+002°)
3.37569938158783e+004	(2.10596258898484e-001dB,1.42174726193084e+002°)	(-1.13313938436880e+000dB,-1.29110748760378e+002°)
3.38348117234181e+004	(1.26350193310008e-001dB,1.41449277764007e+002°)	(-1.04027507062320e+000dB,-1.29602703241731e+002°)
3.39128090197614e+004	(4.15492327764362e-002dB,1.40737630847971e+002°)	(-9.47092350079955e-001dB,-1.30105128406514e+002°)
3.39909861184423e+004	(-4.37454242618272e-002dB,1.40039602441935e+002°)	(-8.53612315043920e-001dB,-1.30618286615549e+002°)
3.40693434339479e+004	(-1.29475367176918e-001dB,1.39355000537560e+002°)	(-7.59857818136773e-001dB,-1.31142444858991e+002°)
3.41478813817209e+004	(-2.15584927096456e-001dB,1.38683625332466e+002°)	(-6.65853573876975e-001dB,-1.31677874524034e+002°)
3.42266003781616e+004	(-3.02021122638085e-001dB,1.38025270364380e+002°)	(-5.71626264052517e-001dB,-1.32224851118368e+002°)
3.43055008406304e+004	(-3.88733598708316e-001dB,1.37379723569132e+002°)	(-4.77204646742560e-001dB,-1.32783653945068e+002°)
3.43845831874497e+004	(-4.75674559538792e-001dB,1.36746768264017e+002°)	(-3.82619668786763e-001dB,-1.33354565724340e+002°)
3.44638478379061e+004	(-5.62798697033870e-001dB,1.36126184058533e+002°)	(-2.87904581437281e-001dB,-1.33937872157298e+002°)
3.45432952122530e+004	(-6.50063115405809e-001dB,1.35517747694882e+002°)	(-1.93095058855317e-001dB,-1.34533861426697e+002°)
3.46229257317124e+004	(-7.37427252979814e-001dB,1.34921233820918e+002°)	(-9.82293190314909e-002dB,-1.35142823629350e+002°)
3.47027398184774e+004	(-8.24852801960233e-001dB,1.34336415698454e+002°)	(-3.34824661701825e-003dB,-1.35765050134722e+002°)
3.47827378957144e+004	(-9.12303626863409e-001dB,1.33763065850006e+002°)	(9.15044829504836e-002dB,-1.36400832864098e+002°)
3.48629203875652e+004	(-9.99745682241393e-001dB,1.33200956647132e+002°)	(1.86282278756945e-001dB,-1.37050463484567e+002°)
3.49432877191494e+004	(-1.08714693024480e+000dB,1.32649860843620e+002°)	(2.80935510013111e-001dB,-1.37714232512033e+002°)
3.50238403165666e+004	(-1.17447725850312e+000dB,1.32109552056731e+002°)	(3.75411382939853e-001dB,-1.38392428317509e+002°)
3.51045786068986e+004	(-1.26170839873531e+000dB,1.31579805199742e+002°)	(4.69653820078843e-001dB,-1.39085336031038e+002°)
3.51855030182119e+004	(-1.34881384644430e+000dB,1.31060396868934e+002°)	(5.63603343328470e-001dB,-1.39793236337829e+002°)
3.52666139795595e+004	(-1.43576878199471e+000dB,1.30551105688121e+002°)	(6.57196962175614e-001dB,-1.40516404161534e+002°)
3.53479119209838e+004	(-1.52254999332400e+000dB,1.30051712613698e+002°)	(7.50368068771782e-001dB,-1.41255107230090e+002°)
3.54293972735183e+004	(-1.60913580049290e+000dB,1.29562001203110e+002°)	(8.43046341688116e-001dB,-1.42009604520204e+002°)
3.55110704691902e+004	(-1.69550598224105e+000dB,1.29081757849482e+002°)	(9.35157660375437e-001dB,-1.42780144577400e+002°)
3.55929319410228e+004	(-1.78164170467922e+000dB,1.28610771985057e+002°)	(1.02662403254773e+000dB,-1.43566963709611e+002°)
3.56749821230373e+004	(-1.86752545221695e+000dB,1.28148836255929e+002°)	(1.11736353689912e+000dB,-1.44370284053572e+002°)
3.57572214502557e+004	(-1.95314096079810e+000dB,1.27695746670441e+002°)	(1.20729028374938e+000dB,-1.45190311514796e+002°)
3.58396503587027e+004	(-2.03847315349180e+000dB,1.27251302723465e+002°)	(1.29631439638511e+000dB,-1.46027233583737e+002°)
3.59222692854082e+004	(-2.12350807846569e+000dB,1.26815307498662e+002°)	(1.38434201601918e+000dB,-1.46881217032788e+002°)
3.60050786684095e+004	(-2.20823284935040e+000dB,1.26387567750662e+002°)	(1.47127533341904e+000dB,-1.47752405501166e+002°)
3.60880789467537e+004	(-2.29263558798830e+000dB,1.25967893969000e+002°)	(1.55701265034870e+000dB,-1.48640916977360e+002°)
3.61712705605000e+004	(-2.37670536954719e+000dB,1.25556100425500e+002°)	(1.64144847402064e+000dB,-1.49546841191791e+002°)
3.62546539507221e+004	(-2.46043216996814e+000dB,1.25152005206672e+002°)	(1.72447364775107e+000dB,-1.50470236935516e+002°)
3.63382295595104e+004	(-2.54380681570789e+000dB,1.24755430232595e+002°)	(1.80597552094570e+000dB,-1.51411129324266e+002°)
3.64219978299744e+004	(-2.62682093572909e+000dB,1.24366201263625e+002°)	(1.88583816140253e+000dB,-1.52369507030752e+002°)
3.65059592062452e+004	(-2.70946691568565e+000dB,1.23984147896168e+002°)	(1.96394261269235e+000dB,-1.53345319511946e+002°)
3.65901141334777e+004	(-2.79173785424647e+000dB,1.23609103548670e+002°)	(2.04016719905738e+000dB,-1.54338474261855e+002°)
3.66744630578529e+004	(-2.87362752149699e+000dB,1.23240905438873e+002°)	(2.11438787984417e+000dB,-1.55348834124143e+002°)
3.67590064265804e+004	(-2.95513031935632e+000dB,1.22879394553306e+002°)	(2.18647865495317e+000dB,-1.56376214702567e+002°)
3.68437446879007e+004	(-3.03624124394596e+000dB,1.22524415609895e+002°)	(2.25631202213824e+000dB,-1.57420381910580e+002°)
3.69286782910877e+004	(-3.11695584984567e+000dB,1.22175817014521e+002°)	(2.32375948622623e+000dB,-1.58481049704386e+002°)
3.70138076864508e+004	(-3.19727021617152e+000dB,1.21833450812262e+002°)	(2.38869211944901e+000dB,-1.59557878046131e+002°)
3.70991333253376e+004	(-3.27718091441205e+000dB,1.21497172634022e+002°)	(2.45098117110079e+000dB,-1.60650471145483e+002°)
3.71846556601363e+004	(-3.35668497795844e+000dB,1.21166841639173e+002°)	(2.51049872366007e+000dB,-1.61758376028628e+002°)
3.72703751442776e+004	(-3.43577987326605e+000dB,1.20842320454806e+002°)	(2.56711839137162e+000dB,-1.62881081483307e+002°)
3.73562922322378e+004	(-3.51446347258514e+000dB,1.20523475112121e+002°)	(2.62071605609014e+000dB,-1.64018017426982e+002°)
3.74424073795407e+004	(-3.59273402819971e+000dB,1.20210174980475e+002°)	(2.67117063397846e+000dB,-1.65168554742312e+002°)
3.75287210427602e+004	(-3.67059014811451e+000dB,1.19902292699536e+002°)	(2.71836486546119e+000dB,-1.66332005619813e+002°)
3.76152336795229e+004	(-3.74803077313087e+000dB,1.19599704109986e+002°)	(2.76218611970336e+000dB,-1.67507624441790e+002°)
3.77019457485100e+004	(-3.82505515525264e+000dB,1.19302288183178e+002°)	(2.80252720385344e+000dB,-1.68694609234430e+002°)
3.77888577094604e+004	(-3.90166283736419e+000dB,1.19009926950108e+002°)	(2.83928716640959e+000dB,-1.69892103706329e+002°)
3.78759700231726e+004	(-3.97785363412284e+000dB,1.18722505430062e+002°)	(2.87237208337702e+000dB,-1.71099199881930e+002°)
3.79632831515074e+004	(-4.05362761400796e+000dB,1.18439911559246e+002°)	(2.90169581542881e+000dB,-1.72314941327443e+002°)
3.80507975573903e+004	(-4.12898508246938e+000dB,1.18162036119707e+002°)	(2.92718072409600e+000dB,-1.73538326955216e+002°)
3.81385137048141e+004	(-4.20392656611795e+000dB,1.17888772668787e+002°)	(2.94875833512407e+000dB,-1.74768315380464e+002°)
3.82264320588409e+004	(-4.27845279790061e+000dB,1.17620017469384e+002°)	(2.96636993756049e+000dB,-1.76003829792088e+002°)
3.83145530856052e+004	(-4.35256470320307e+000dB,1.17355669421193e+002°)	(2.97996710788897e+000dB,-1.77243763287551e+002°)
3.84028772523158e+004	(-4.42626338682345e+000dB,1.17095629993144e+002°)	(2.98951214959246e+000dB,-1.78486984610707e+002°)
3.84914050272588e+004	(-4.49955012076050e+000dB,1.16839803157169e+002°)	(2.99497843988858e+000dB,-1.79732344221600e+002°)
3.85801368797995e+004	(-4.57242633276133e+000dB,1.16588095323428e+002°)	(2.99635067700611e+000dB,1.79021319381098e+002°)
